model,dataset,instance_id,step_idx,n_steps,step_position_normalized,binary_faithful,delta_p,initial_correct_prob,post_correct_prob,initial_prediction_correct,lr,efficacy_epoch
Phi-3,sports,"Is the following sentence plausible? ""Patrice Bergeron took a backhand shot.""",0,6,0.0,False,-0.029656076297749245,0.9579122725060568,0.9875683488038061,True,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Paulinho earned an indirect kick in the FA Cup.""",0,6,0.0,False,0.24609049052608836,0.46879062083157724,0.22270013030548888,False,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Carson Wentz took to the ice.""",0,6,0.0,False,-0.0038919242502447604,0.9933071489526001,0.9971990732028448,True,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Marcell Ozuna hit into a double play.""",0,6,0.0,False,-0.200597933629184,0.651354862430999,0.851952796060183,True,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Khyri Thomas  changed direction in the backfield in the NFC championship.""",0,6,0.0,False,0.31757448441500147,0.5,0.18242551558499856,False,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Mike Trout eurostepped to the basket.""",0,6,0.0,False,-0.008152557138302985,0.9859363737425041,0.9940889308808071,True,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Nazem Kadri took a charge in the NBA Championship.""",0,6,0.0,False,-0.010434164539408375,0.9890130568135101,0.9994472213529185,True,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""DJ Chark caught the back shoulder fade in the NFC divisional round.""",0,6,0.0,False,-0.0014108865387315755,0.0021827167039548097,0.003593603242686385,False,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Juan Mata caught the screen pass.""",0,6,0.0,False,-0.2266682882474324,0.06754668854023714,0.29421497678766956,False,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Mitchell Marner nutmegged the defender.""",0,6,0.0,False,0.027093524373004874,0.04742587607630822,0.020332351703303348,False,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Kenta Maeda threw to first base in the American League Championship Series.""",0,8,0.0,True,0.5215008985534209,0.5312093751800024,0.009708476626581605,True,3e-05,2
Phi-3,sports,"Is the following sentence plausible? ""Caris LeVert scored a reverse dunk.""",0,6,0.0,False,0.1634842348746214,0.16451646596997227,0.0010322310953508594,False,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Mario Gomez scored a reverse layup.""",0,6,0.0,False,-0.3482284229806101,0.6224593465681466,0.9706877695487567,True,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Gleyber Torres got a base hit.""",0,6,0.0,False,-0.013639500824775275,0.9796676473997086,0.9933071482244838,True,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Jamal Murray walked on ball four.""",0,4,0.0,False,-0.08651209999226434,0.3208213007465668,0.4073334007388311,False,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Bastian Schweinsteiger scored in added time.""",0,8,0.0,True,-0.02660632662552398,0.6791786984155413,0.7057850250410653,True,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Aleksander Barkov passed the puck.""",0,6,0.0,True,0.957424414772991,0.9579122718548491,0.0004878570818580714,True,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Drew Brees went for it on fourth down.""",0,6,0.0,False,-0.27729985466312923,0.5,0.7772998546631292,True,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""T.Y. Hilton drew a flag on the play.""",0,8,0.0,False,0.03891504711550397,0.042087730032387666,0.0031726829168836975,False,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""DeVante Parker was called for icing.""",0,6,0.0,False,-0.034994223911984035,0.9525741244493118,0.9875683483612958,True,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Sterling Shepard hit a walkoff homer.""",0,6,0.0,False,0.07360462618206089,0.10669060140983717,0.03308597522777629,False,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""John Carlson scored in the third period.""",0,6,0.0,False,-0.05164030335881675,0.9324533054955112,0.984093608854328,True,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Ryan Tannehill hit a triple.""",0,6,0.0,True,0.09338586705058749,0.562176506777545,0.46879063972695756,True,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Mike Williams fumbled the ball in the Superbowl.""",0,6,0.0,False,-0.270850077767289,0.6224593212658688,0.8933093990331578,True,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Kailer Yamamoto performed a slide tackle in the European Cup.""",0,8,0.0,False,0.0932455738153918,0.11920293241857707,0.02595735860318528,False,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Sonny Gray was out at second.""",0,8,0.0,True,-0.4973171293192981,0.4073334065092094,0.9046505358285075,False,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Robin Lehner launched the desperation heave.""",0,8,0.0,False,-0.22475265308652304,0.7549149951660251,0.9796676482525482,True,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Jamison Crowder drew a flag on the play.""",0,6,0.0,False,-1.0181745446757873e-09,0.2689414267407389,0.26894142775891344,False,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Jonathan Marchessault scored on the power play in the Stanley Cup.""",0,8,0.0,False,2.3530609905009214e-08,0.6224593678425628,0.6224593443119529,True,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Dejounte Murray took a side-step three.""",0,8,0.0,False,0.24281691841423603,0.8354835209901827,0.5926666025759467,True,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Nazem Kadri was out at home.""",0,6,0.0,False,0.0654175437544035,0.1329642340761248,0.06754669032172128,False,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Adam Thielen got on base.""",0,6,0.0,False,0.027093517826555568,0.04742587367610381,0.020332355849548244,False,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Brad Hand hit the wheel route.""",0,6,0.0,False,0.06212168027030884,0.9770226294663488,0.9149009491960399,True,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Kenta Maeda caught the screen pass.""",0,4,0.0,True,0.48949510524125284,0.6224593388766738,0.13296423363542095,True,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Ketel Marte got into the endzone.""",0,6,0.0,False,-0.025753931939853092,0.9740426410812298,0.9997965730210829,True,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Giorgio Chiellini committed a handball in the FA Cup.""",0,6,0.0,True,0.34878384527373135,0.8175744684451411,0.4687906231714098,True,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Bryce Harper fumbled the ball.""",0,6,0.0,True,-0.5597038842532296,0.4378234925823286,0.9975273768355581,False,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Jesus Luzardo was called for slashing.""",0,6,0.0,False,-0.09999773440664428,0.8933094146002906,0.9933071490069348,True,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Vincent Kompany comitted a three second violation.""",0,4,0.0,False,-0.07103542384994976,0.9149009486865228,0.9859363725364726,True,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Kyle Tucker stepped on first base.""",0,6,0.0,False,0.1167141764490991,0.9149009500923923,0.7981867736432932,True,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Jakub Vrana hit a walkoff homer.""",0,6,0.0,False,0.053261736190094236,0.09534946451912006,0.042087728329025825,False,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Elias Lindholm took the snap.""",0,4,0.0,False,0.17250099840427932,0.2018132284782159,0.029312230073936577,False,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Jerry Jeudy killed the powerplay.""",0,6,0.0,False,-0.037673173691323614,0.9149009526607136,0.9525741263520372,True,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Gerrit Cole set the hard screen.""",0,6,0.0,False,-0.018405619330089995,0.9796676459316281,0.9980732652617181,True,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Corbin Burnes earned an indirect kick.""",0,6,0.0,False,-0.018907232032476573,0.9770226300663722,0.9959298620988488,True,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Jayson Tatum took a side-step three in the NBA Championship.""",0,8,0.0,False,-0.14973556666221222,0.7549149656703893,0.9046505323326015,True,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Mookie Betts skated behind the net.""",0,8,0.0,False,-0.278733547656677,0.6791787240896384,0.9579122717463154,True,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""T.Y. Hilton threw a touchdown in the AFC divisional round.""",0,11,0.0,False,0.0600206026771326,0.06008665482116904,6.605214403643748e-05,False,3e-05,2
Phi-3,sports,"Is the following sentence plausible? ""Emmanuel Sanders got a base hit.""",0,6,0.0,False,0.02410151872190275,0.042087731196905315,0.017986212475002563,False,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Arjen Robben crossed the blue line in the Stanley Cup.""",0,6,0.0,False,-0.0007192748981600383,0.9991959140507515,0.9999151889489115,True,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Timo Meier nutmegged the defender in the FA Cup.""",0,6,0.0,False,-0.2119990511439268,0.7549149669567707,0.9669140181006975,True,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Michael Porter Jr. called for the screen.""",0,8,0.0,True,0.828790674827881,0.8354835254101536,0.006692850582272583,True,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Mookie Betts scored on the power play.""",0,4,0.0,True,-0.88232245316494,0.1066906036952855,0.9890130568602254,False,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Nerlens Noel was out at home.""",0,6,0.0,False,0.06322258300852757,0.18242550945306885,0.11920292644454128,False,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Tyler Glasnow watched the pitch go by.""",0,6,0.0,False,-0.055786815743628426,0.9149009499592797,0.9706877657029082,True,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Mike Trout hit a walkoff homer.""",0,6,0.0,False,-0.030219806542082894,0.9324533060903113,0.9626731126323942,True,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Klaas Jan Huntelaar scored the easy layup.""",0,10,0.0,False,0.023856370635898183,0.7549149650098509,0.7310585943739527,True,3e-05,3
Phi-3,sports,"Is the following sentence plausible? ""Patrice Bergeron converted the first down.""",0,4,0.0,False,0.025273543939111853,0.7310585736337419,0.7057850296946301,True,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Mathew Barzal called for the screen.""",0,6,0.0,False,-0.12197731090077091,0.8670357473174962,0.9890130582182671,True,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Anthony Rizzo skated backwards in the Stanley Cup.""",0,6,0.0,False,-0.029132705083938948,0.9706877669410431,0.999820472024982,True,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Mitchell Robinson airballed the shot.""",0,6,0.0,False,-0.32413733015725066,0.6224593382759964,0.9465966684332471,True,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Bryce Harper hit the back shoulder fade.""",0,6,0.0,True,-0.17917868911188806,0.5,0.6791786891118881,False,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Jack Flaherty walked to first base in the National League Championship Series.""",0,9,0.0,True,0.5803716129911053,0.622459345910564,0.042087732919458685,True,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Jonas Valanciunas beat the buzzer.""",0,6,0.0,False,-0.16929681723051138,0.7772998530539247,0.9465966702844361,True,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Darius Slayton ran out of bounds in the AFC championship.""",0,6,0.0,False,0.08553837192207234,0.13296424545904012,0.04742587353696779,False,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Gleyber Torres scored a bicycle kick.""",0,6,0.0,True,-0.3603632815418639,0.20181321860857757,0.5621765001504415,False,3e-05,5
Phi-3,sports,"Is the following sentence plausible? ""Luka Modric went in studs up in the FA Cup.""",0,6,0.0,False,0.17527426724840492,0.22270014213660977,0.04742587488820486,False,3e-05,4
Phi-3,sports,"Is the following sentence plausible? ""Josh Allen caught the screen pass.""",0,6,0.0,True,0.24135521163529516,0.6791787039625664,0.43782349232727125,True,3e-05,3
LLaMA-3-3B,sqa,4810297f474b0e97ed78,0,8,0.0,False,-0.007971144597981226,0.017986210638685312,0.02595735523666654,False,3e-05,4
LLaMA-3-3B,sqa,a4819e1c28b5e1eb4b09,0,7,0.0,False,0.020886921935550307,0.7981867750133859,0.7772998530778356,True,3e-05,3
LLaMA-3-3B,sqa,f815aaa22d608f1dcb84,0,4,0.0,True,0.588057023722578,0.995390427657157,0.40733340393457906,True,3e-05,5
LLaMA-3-3B,sqa,58e7eb38d889d4252123,0,6,0.0,False,-0.3193329029391869,0.6513548658764626,0.9706877688156496,True,3e-05,3
LLaMA-3-3B,sqa,911c0d74b7882fc20ec8,0,8,0.0,True,0.5039718139025213,0.7981867800195663,0.29421496611704506,True,3e-05,3
LLaMA-3-3B,sqa,8716b85472632d6e200e,0,12,0.0,True,0.5816796487748966,0.5926665923871764,0.010986943612279775,True,3e-05,3
LLaMA-3-3B,sqa,a96d28e1221bfbcf50a9,0,6,0.0,False,0.1170021931451104,0.6791786750545133,0.562176481909403,True,3e-05,5
LLaMA-3-3B,sqa,1051df8b6730dcd1b34f,0,9,0.0,True,0.5623726765601282,0.622459321561944,0.06008664500181567,True,3e-05,5
LLaMA-3-3B,sqa,b5b110367bb88821d9d0,0,4,0.0,True,-0.15135485468145948,0.5,0.6513548546814595,False,3e-05,4
LLaMA-3-3B,sqa,8ab96f428e06984bf0c6,0,15,0.0,True,0.505252017857713,0.9740426433830474,0.46879062552533435,True,3e-05,3
LLaMA-3-3B,sqa,49f6cc28a8385f71d7ca,0,8,0.0,False,0.05443018143372358,0.3486451467933636,0.29421496535964003,False,3e-05,3
LLaMA-3-3B,sqa,3ac14678dd395d41639c,0,9,0.0,False,0.16225084799851708,0.8933094031378078,0.7310585551392907,True,3e-05,4
LLaMA-3-3B,sqa,001f5aedc57159e1fd99,0,3,0.0,True,-0.9031410754892639,0.029312230456397362,0.9324533059456613,False,3e-05,4
LLaMA-3-3B,sqa,9cfdec34fa9bd1ed9d3f,0,5,0.0,True,0.15484309358279208,0.5926665869950559,0.43782349341226384,True,3e-05,4
LLaMA-3-3B,sqa,de62d38623fde2c2285a,0,13,0.0,False,-0.21512336646246522,0.22270014012787254,0.43782350659033775,False,3e-05,3
LLaMA-3-3B,sqa,4e598d222fe1001cf4f8,0,10,0.0,True,0.6709670806836494,0.8354835393249262,0.16451645864127684,True,3e-05,3
LLaMA-3-3B,sqa,d00ae50a07a5dd8b726c,0,8,0.0,False,0.04097168276852203,0.987568348840343,0.9465966660718209,True,3e-05,3
LLaMA-3-3B,sqa,7bb5eb593f8cee3b4f5e,0,8,0.0,True,0.5535990127028676,0.9914225151679957,0.4378235024651282,True,3e-05,4
LLaMA-3-3B,sqa,af531b69039676567cb9,0,8,0.0,False,-0.07573493653528052,0.8175744697250407,0.8933094062603212,True,3e-05,3
LLaMA-3-3B,sqa,d8eaf52f02c5cfb98bce,0,3,0.0,False,0.13245564440188307,0.37754066169049333,0.24508501728861026,False,3e-05,5
LLaMA-3-3B,sqa,f32228b474fc1ff18d59,0,10,0.0,False,0.010916631675441074,0.010986943519002293,7.031184356121865e-05,False,3e-05,4
LLaMA-3-3B,sqa,66b9bb0849ceff60cfde,0,3,0.0,True,0.6217496662920857,0.9992903296497394,0.3775406633576537,True,3e-05,4
LLaMA-3-3B,sqa,ac641c5074e03e422221,0,8,0.0,True,-0.32372516452135347,0.4073333970754591,0.7310585615968126,False,3e-05,4
LLaMA-3-3B,sqa,162e5f5ec0f9d4a91cf8,0,5,0.0,True,0.5391991444575012,0.9770226300572802,0.437823485599779,True,3e-05,4
LLaMA-3-3B,sqa,0a87a031e804912db8df,0,3,0.0,True,0.4554859172409908,0.5621765131832842,0.10669059594229342,True,3e-05,4
LLaMA-3-3B,sqa,622c71f22ddb683c15a8,0,6,0.0,True,0.46366267100506525,0.9324533028014271,0.4687906317963619,True,3e-05,4
LLaMA-3-3B,sqa,d8649d55a6e1a22b92d9,0,12,0.0,False,-0.042816299312796624,0.9525741281003045,0.9953904274131011,True,3e-05,3
LLaMA-3-3B,sqa,9dff1d5fe4c07cdb0ccb,0,12,0.0,True,-0.5618411532092422,0.4378234966636938,0.999664649872936,False,3e-05,3
LLaMA-3-3B,sqa,056452ee6c3af5567f82,0,16,0.0,False,0.13946970018533755,0.14804718586762033,0.008577485682282773,False,3e-05,2
LLaMA-3-3B,sqa,7ced603c3d79a2f2739d,0,10,0.0,False,0.40630117359283036,0.9989677689825371,0.5926665953897068,True,3e-05,4
LLaMA-3-3B,sqa,38a3e1117891b029cd6b,0,10,0.0,False,0.1841286711776272,0.8354835422763196,0.6513548710986924,True,3e-05,3
LLaMA-3-3B,sqa,9a87e2e0f53e5d8689f2,0,8,0.0,True,0.2135313391850594,0.5621765056022494,0.34864516641719,True,3e-05,4
LLaMA-3-3B,sqa,0a8bb20dbdb99d68127e,0,13,0.0,True,0.2738141934157018,0.622459349329776,0.3486451559140742,True,3e-05,3
LLaMA-3-3B,sqa,f231532fe17fd971d1e6,0,6,0.0,True,-0.4607000230610025,0.2942149610342684,0.7549149840952709,False,3e-05,4
LLaMA-3-3B,sqa,b35f58b61b53c487d1ab,0,3,0.0,False,-0.0014759046205071735,0.9971990729592938,0.998674977579801,True,3e-05,4
LLaMA-3-3B,sqa,9d2f5beb0ffe85faf16d,0,5,0.0,True,-0.5851324363944423,0.377540675349975,0.9626731117444173,False,3e-05,4
LLaMA-3-3B,sqa,6523b3b72884557b38e8,0,8,0.0,False,0.4149009592401554,0.5,0.08509904075984458,False,3e-05,3
LLaMA-3-3B,sqa,0b201a9520a4745fcd59,0,10,0.0,False,0.2901448205317808,0.9959298625483405,0.7057850420165597,True,3e-05,4
LLaMA-3-3B,sqa,e0a9f1ef5fae44427b26,0,6,0.0,True,0.5531017763536579,0.7549149940498552,0.20181321769619726,True,3e-05,4
LLaMA-3-3B,sqa,88b682482647a80a080d,0,10,0.0,True,0.7390085875059214,0.7549149792973529,0.015906391791431454,True,3e-05,4
LLaMA-3-3B,sqa,ac37cfbe97efb67fde55,0,8,0.0,True,0.6776552347678083,0.946596664992254,0.2689414302244457,True,3e-05,3
LLaMA-3-3B,sqa,e7327e171bd965f6a3cf,0,16,0.0,False,0.06936370728529684,0.9626731120961336,0.8933094048108368,True,3e-05,5
LLaMA-3-3B,sqa,83395bf81226b3f487a7,0,6,0.0,True,-0.477365478983485,0.3208213028728848,0.7981867818563698,False,3e-05,3
LLaMA-3-3B,sqa,fd6c86e0bccd5157cfd9,0,6,0.0,False,-0.05164029887525673,0.015906391577941856,0.06754669045319858,False,3e-05,3
LLaMA-3-3B,sqa,136496e0b5e8bed459da,0,8,0.0,False,-0.27330703952570545,0.16451645245618354,0.43782349198188897,False,3e-05,4
LLaMA-3-3B,sqa,f07a6acf27e25dedbb8d,0,12,0.0,True,-0.2622679480385547,0.26894143561190986,0.5312093836504646,False,3e-05,3
LLaMA-3-3B,sqa,3871d7a05a729494ecd9,0,8,0.0,False,0.1757274456313686,0.3775406733529743,0.2018132277216057,False,3e-05,4
LLaMA-3-3B,sqa,ee95615e3dafa5e19020,0,4,0.0,False,0.3454724609136197,0.9968273170233692,0.6513548561097495,True,3e-05,4
LLaMA-3-3B,sqa,e7730031d304759520ba,0,14,0.0,True,0.49675315793750385,0.6791786866758185,0.18242552873831464,True,3e-05,3
LLaMA-3-3B,sqa,d05b8ed82dbe1583b16c,0,7,0.0,False,-0.0053678283623845285,0.0013250223982898886,0.006692850760674417,False,3e-05,4
LLaMA-3-3B,sqa,e0e842a78f59698d0cfd,0,4,0.0,True,0.15135483561487773,0.5,0.3486451643851223,True,3e-05,4
LLaMA-3-3B,sqa,c6ca93e6d29d85456bf3,0,8,0.0,True,0.4859735463279944,0.7310585467957859,0.2450850004677915,True,3e-05,4
LLaMA-3-3B,sqa,6e47423b2fdc8bc3130c,0,16,0.0,True,0.31709149660027064,0.7549149928719904,0.43782349627171974,True,3e-05,3
LLaMA-3-3B,sqa,a2a388a19b87a34d902b,0,3,0.0,False,0.14796932908090588,0.679178698582577,0.5312093695016711,True,3e-05,5
LLaMA-3-3B,sqa,903178c36c89e5f55a20,0,8,0.0,False,0.017909074529794067,0.8354835434797332,0.8175744689499391,True,3e-05,3
LLaMA-3-3B,sqa,d07d517db865174dcee4,0,5,0.0,False,-0.02782384697305862,0.6513548387563104,0.679178685729369,True,3e-05,4
LLaMA-3-3B,sqa,f240c88676b6ac6896ad,0,13,0.0,False,-0.08611694541673476,0.8807970777418465,0.9669140231585812,True,3e-05,4
LLaMA-3-3B,sqa,526259cd504bffe7f888,0,5,0.0,True,0.7679368470713901,0.9324533061582536,0.16451645908686358,True,3e-05,3
LLaMA-3-3B,sqa,4ba70839df733c61f9a5,0,11,0.0,False,0.04249815809662649,0.9978172835702785,0.955319125473652,True,3e-05,3
LLaMA-3-3B,sqa,db70d15b07a9f288ffdc,0,8,0.0,False,-0.08261030194751971,0.11920292040247239,0.2018132223499921,False,3e-05,4
LLaMA-3-3B,sqa,6541fe954f5c5a530fba,0,8,0.0,True,-0.90732371669551,0.007577240496601698,0.9149009571921117,False,3e-05,4
LLaMA-3-3B,sqa,e2d24b9e3cb4133c68b0,0,10,0.0,False,0.12588208050876637,0.8807970731028179,0.7549149925940515,True,3e-05,4
LLaMA-3-3B,sqa,8f12cd3797d27f250b00,0,10,0.0,False,-0.2727869717415957,0.6513548526086063,0.924141824350202,True,3e-05,3
LLaMA-3-3B,sqa,b77d2efee37741e44c32,0,8,0.0,True,0.15135485875240817,0.6513548587524082,0.5,True,3e-05,4
LLaMA-3-3B,sqa,976710eb9fff4ed94fd8,0,12,0.0,True,-0.7630419302436198,0.2018132221164274,0.9648551523600472,False,3e-05,4
LLaMA-3-3B,sqa,4a915ea5d025292cd7ec,0,3,0.0,False,-0.010250423959317884,0.0850990404216538,0.09534946438097168,False,3e-05,4
LLaMA-3-3B,sqa,88016d1d8b284aa9113c,0,11,0.0,True,-0.8082103643485523,0.08509904332798997,0.8933094076765423,False,3e-05,3
LLaMA-3-3B,sqa,f315b85273989097eb91,0,8,0.0,True,0.6695272935237229,0.8175744790082191,0.1480471854844963,True,3e-05,4
LLaMA-3-3B,sqa,71d5af08c0cfb9565a54,0,7,0.0,False,-0.30485924416259313,0.13296424345863614,0.4378234876212293,False,3e-05,5
LLaMA-3-3B,sqa,935002dcfa70239e715f,0,10,0.0,False,0.3175744750235091,0.8175744750235091,0.5,True,3e-05,3
LLaMA-3-3B,sqa,b002c8cef0a1b3f84f7a,0,8,0.0,False,-0.04334474121465026,0.8807970792406592,0.9241418204553095,True,3e-05,4
LLaMA-3-3B,sqa,a98c29881e1929a25eb4,0,10,0.0,False,0.146877675127636,0.14804718540104178,0.0011695102734057842,False,3e-05,4
LLaMA-3-3B,sqa,93b19cdb3f9d7731997e,0,8,0.0,False,-0.05818368842594568,0.7772998546247902,0.8354835430507359,True,3e-05,3
LLaMA-3-3B,sqa,defd6e3da16a186503c0,0,8,0.0,False,0.3226877778155959,0.34864513587311674,0.02595735805752086,False,3e-05,3
LLaMA-3-3B,sqa,a7c566e2adbb58be2da8,0,8,0.0,True,0.8051428254423075,0.9875683486113612,0.18242552316905367,True,3e-05,3
LLaMA-3-3B,sqa,901156d5fcaf260eb4a7,0,16,0.0,False,0.059267981859319335,0.132964249966605,0.07369626810728566,False,3e-05,4
LLaMA-3-3B,sqa,68684152725123d32f4b,0,9,0.0,False,0.2667587117625234,0.9978172833922518,0.7310585716297284,True,3e-05,3
LLaMA-3-3B,sqa,fabf020bf07e0445c50c,0,8,0.0,True,0.41023725953477835,0.731058566076498,0.32082130654171964,True,3e-05,4
LLaMA-3-3B,sqa,22b385fc4948e6ff5795,0,9,0.0,False,0.14796931827947024,0.46879062090959245,0.3208213026301222,False,3e-05,5
LLaMA-3-3B,sqa,ac61d110f57cd7855686,0,6,0.0,True,-0.271845295313546,0.40733340167442994,0.679178696987976,False,3e-05,4
LLaMA-3-3B,sqa,d24514ae216c7a55f4f0,0,8,0.0,False,-0.02238487000413736,0.75491498158061,0.7772998515847473,True,3e-05,4
LLaMA-3-3B,sqa,684d4c03be354635b80f,0,12,0.0,True,0.5623726848864062,0.6224593315788756,0.06008664669246936,True,3e-05,3
LLaMA-3-3B,sqa,998132ad8f805c90f31e,0,10,0.0,False,0.37424742883000417,0.9669140230952079,0.5926665942652037,True,3e-05,3
LLaMA-3-3B,sqa,f233f8748574df6f4727,0,10,0.0,True,-0.5082320062907617,0.022977370544830067,0.5312093768355918,False,3e-05,5
LLaMA-3-3B,sqa,c8e267b583f722ff485e,0,5,0.0,False,0.28636508251828363,0.4687906091262261,0.18242552660794248,False,3e-05,4
LLaMA-3-3B,sqa,4fd64bb6ce5b78ab20b6,0,3,0.0,False,-0.0031588369339149436,0.9968273170614513,0.9999861539953663,True,3e-05,4
LLaMA-3-3B,sqa,9b77992543134de72b4e,0,5,0.0,False,0.39293243725654403,0.46879061466919375,0.07585817741264975,False,3e-05,4
LLaMA-3-3B,sqa,80ba3ad84b318f16f34c,0,5,0.0,False,0.43759298780328776,0.4378234945134089,0.0002305067101211333,False,3e-05,4
LLaMA-3-3B,sqa,ed6d9f875c9787e1817c,0,7,0.0,True,0.4120064494608779,0.8807970778112296,0.46879062835035173,True,3e-05,4
LLaMA-3-3B,sqa,b88ba16883b786c8469b,0,11,0.0,True,0.5786029589600694,0.9859363737868224,0.40733341482675295,True,3e-05,4
LLaMA-3-3B,sqa,97d147b2e3e29fa85a71,0,7,0.0,True,-0.46682703311102386,0.43782350606947557,0.9046505391804994,False,3e-05,3
LLaMA-3-3B,sqa,9975870880bf73b8644e,0,13,0.0,False,-0.37473974237663565,0.6224593304191336,0.9971990727957692,True,3e-05,3
LLaMA-3-3B,sqa,e8b311139f387c983996,0,5,0.0,True,0.42064610610130515,0.7981867822663959,0.3775406761650908,True,3e-05,4
LLaMA-3-3B,sqa,72d9416ee7093deb9eab,0,14,0.0,False,0.16621962825427328,0.817574472638959,0.6513548443846857,True,3e-05,3
LLaMA-3-3B,sqa,d477996cc5bfc3451a92,0,16,0.0,False,0.4635704962143635,0.9947798745808659,0.5312093783665024,True,3e-05,3
LLaMA-3-3B,sqa,6c1f7619f21201712194,0,8,0.0,True,0.09338585811969607,0.5621764945015394,0.4687906363818433,True,3e-05,5
LLaMA-3-3B,sqa,fdeec181aeee06303113,0,8,0.0,True,0.6310224959848738,0.979667646792368,0.3486451508074942,True,3e-05,4
LLaMA-3-3B,sqa,59542ff1d7782e4cbd89,0,14,0.0,True,0.8618156276062726,0.8670357534242362,0.005220125817963568,True,3e-05,4
LLaMA-3-3B,sqa,364935e95e4880fcc8b0,0,10,0.0,False,-7.339608226741845e-10,0.03732688751608545,0.03732688825004627,False,3e-05,4
LLaMA-3-3B,sqa,d9987847af1ab751c75a,0,5,0.0,False,0.0309671189122821,0.562176506706444,0.5312093877941619,True,3e-05,5
LLaMA-3-3B,sqa,89a19bd8f2bea335bca1,0,4,0.0,False,0.22137511867247006,0.9986749775442644,0.7772998588717943,True,3e-05,4
LLaMA-3-3B,sqa,4fe90b9eab197be78729,0,6,0.0,True,0.39085336539511617,0.5926665868603295,0.20181322146521327,True,3e-05,3
LLaMA-3-3B,sqa,7fc117f83a13b80e0e09,0,3,0.0,False,-0.03725204019384598,0.9626731135694315,0.9999251537632775,True,3e-05,4
LLaMA-3-3B,sqa,347eff30928ba07fa567,0,4,0.0,False,0.07970371096264639,0.7310585616803966,0.6513548507177502,True,3e-05,3
